order_id,supplier_id,supplier_name,category,country,order_date,promised_delivery_days,actual_delivery_days,on_time_delivery,quantity_ordered,unit_price_eur,order_value_eur,quality_pass,defect_rate,invoice_accuracy
ORD00718,SUP039,PharmaSupplier M1,Prescription Drugs,Denmark,2024-09-25,4,4,1,3799,3.13,11890.87,1,0.0176,1
ORD00719,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-05-05,19,19,1,421,33.77,14217.17,1,0.0103,1
ORD00720,SUP021,PharmaSupplier U,Specialty Pharma,France,2024-01-26,9,9,1,3360,22.79,76574.4,1,0.0155,1
ORD00721,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-03-26,16,16,1,546,34.74,18968.04,1,0.0181,1
ORD00722,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-11-26,17,17,1,4201,61.3,257521.3,1,0.0156,0
ORD00723,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-12-22,20,20,1,3487,54.75,190913.25,1,0.0005,1
ORD00724,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-12-30,9,11,0,2148,26.7,57351.6,1,0.013,1
ORD00725,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-03-24,6,6,1,3781,6.68,25257.08,1,0.0017,1
ORD00726,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-09-18,8,8,1,3217,11.12,35773.04,1,0.0034,1
ORD00727,SUP011,PharmaSupplier K,Medical Devices,France,2024-12-03,7,7,1,1284,166.71,214055.64,1,0.0142,1
ORD00728,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-06-07,17,17,1,1580,27.99,44224.2,1,0.0026,1
ORD00729,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-11-14,11,11,1,4176,33.46,139728.96,0,0.0435,1
ORD00730,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-09-09,10,10,1,3997,33.66,134539.02,1,0.0088,1
ORD00731,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-01-04,10,15,0,4667,33.11,154524.37,1,0.0042,1
ORD00732,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-01-29,14,14,1,365,173.68,63393.2,0,0.067,1
ORD00733,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-02-14,4,4,1,1560,7.04,10982.4,1,0.0057,1
ORD00734,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-12-24,21,24,0,3830,8.2,31406.0,1,0.0072,1
ORD00735,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-06-02,13,13,1,3204,174.83,560155.32,1,0.0152,1
ORD00736,SUP008,PharmaSupplier H,Prescription Drugs,Italy,2024-02-03,12,12,1,1099,12.74,14001.26,1,0.0055,1
ORD00737,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-09-25,9,9,1,576,218.5,125856.0,1,0.0146,1
ORD00738,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-02-14,18,18,1,2452,83.82,205526.64,1,0.017,1
ORD00739,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-10-21,14,24,0,4709,92.54,435770.86,1,0.0146,1
ORD00740,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-04-02,10,10,1,1685,15.81,26639.85,1,0.0005,1
ORD00741,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-03-01,9,9,1,3496,42.88,149908.48,1,0.0067,1
ORD00742,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-11-22,9,9,1,1748,20.81,36375.88,1,0.0051,1
ORD00743,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-06-02,19,19,1,150,57.05,8557.5,1,0.0067,1
ORD00744,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-10-18,3,7,0,2807,44.22,124125.54,0,0.0738,1
ORD00745,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-08-30,4,4,1,4044,8.32,33646.08,1,0.0092,1
ORD00746,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-06-20,17,24,0,558,41.33,23062.14,0,0.0239,1
ORD00747,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-06-10,20,20,1,1806,31.24,56419.44,1,0.0066,1
ORD00748,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-06-30,5,10,0,355,60.24,21385.2,1,0.0075,1
ORD00749,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-03-25,21,21,1,1635,54.21,88633.35,1,0.0173,1
ORD00750,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-12-27,13,13,1,2324,65.19,151501.56,1,0.0099,1
ORD00751,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-08-19,12,12,1,2576,17.14,44152.64,1,0.0075,1
ORD00752,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-04-13,5,5,1,304,5.72,1738.88,1,0.0181,1
ORD00753,SUP008,PharmaSupplier H,Prescription Drugs,Italy,2024-06-23,18,18,1,4389,13.72,60217.08,1,0.0065,1
ORD00754,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-02-20,19,19,1,1187,61.77,73320.99,1,0.0007,1
ORD00755,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-09-24,6,6,1,460,23.09,10621.4,1,0.0119,1
ORD00756,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-08-27,4,4,1,2659,11.6,30844.4,1,0.0152,1
ORD00757,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-04-17,13,13,1,2447,38.24,93573.28,1,0.0064,1
ORD00758,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-03-01,11,11,1,2341,23.9,55949.9,1,0.0192,1
ORD00759,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-02-22,9,9,1,4600,160.36,737656.0,1,0.0028,1
ORD00760,SUP039,PharmaSupplier M1,Prescription Drugs,Denmark,2024-05-25,21,21,1,683,81.75,55835.25,1,0.0178,1
ORD00761,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-01-26,7,7,1,513,13.69,7022.97,1,0.0011,1
ORD00762,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-04-01,21,33,0,3752,14.42,54103.84,1,0.0062,1
ORD00763,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-12-31,20,20,1,3914,5.18,20274.52,1,0.0019,1
ORD00764,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-12-23,17,17,1,2642,68.75,181637.5,1,0.0142,1
ORD00765,SUP028,PharmaSupplier B1,Medical Devices,Germany,2024-04-28,10,10,1,2213,28.58,63247.54,0,0.0314,1
ORD00766,SUP032,PharmaSupplier F1,Medical Devices,France,2024-12-06,13,13,1,2760,52.29,144320.4,1,0.0006,1
ORD00767,SUP037,PharmaSupplier K1,Vaccines,France,2024-06-28,18,18,1,1499,23.75,35601.25,1,0.007,1
ORD00768,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-09-17,6,6,1,976,88.35,86229.6,1,0.013,1
ORD00769,SUP028,PharmaSupplier B1,Medical Devices,Germany,2024-09-29,17,17,1,3486,37.15,129504.9,1,0.0049,1
ORD00770,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-09-03,15,15,1,1805,27.4,49457.0,1,0.0118,1
ORD00771,SUP019,PharmaSupplier S,Medical Devices,France,2024-08-10,21,21,1,4560,17.75,80940.0,1,0.0035,1
ORD00772,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-12-30,21,21,1,1036,11.03,11427.08,1,0.0093,1
ORD00773,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-08-15,8,8,1,3424,20.68,70808.32,1,0.0022,1
ORD00774,SUP011,PharmaSupplier K,Medical Devices,France,2024-07-13,13,13,1,603,12.8,7718.4,1,0.0163,1
ORD00775,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-11-21,3,3,1,1322,15.32,20253.04,1,0.0058,1
ORD00776,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-08-16,9,9,1,2693,78.56,211562.08,1,0.0159,1
ORD00777,SUP039,PharmaSupplier M1,Prescription Drugs,Denmark,2024-08-10,14,24,0,166,6.38,1059.08,1,0.0102,1
ORD00778,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-05-30,4,4,1,4596,4.06,18659.76,0,0.0001,1
ORD00779,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-07-02,6,20,0,355,21.02,7462.1,1,0.014,1
ORD00780,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-06-11,15,15,1,3665,33.3,122044.5,1,0.0132,1
ORD00781,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-04-06,20,20,1,3051,27.64,84329.64,1,0.0031,0
ORD00782,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-12-09,7,7,1,687,15.04,10332.48,1,0.0029,1
ORD00783,SUP016,PharmaSupplier P,Medical Devices,France,2024-12-02,16,19,0,793,35.11,27842.23,1,0.0161,1
ORD00784,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-12-22,16,16,1,3822,13.24,50603.28,1,0.011,1
ORD00785,SUP037,PharmaSupplier K1,Vaccines,France,2024-06-30,10,10,1,160,134.04,21446.4,1,0.0169,1
ORD00786,SUP039,PharmaSupplier M1,Prescription Drugs,Denmark,2024-09-13,11,11,1,4574,9.43,43132.82,1,0.0007,1
ORD00787,SUP036,PharmaSupplier J1,OTC Medication,France,2024-09-04,14,14,1,4044,47.15,190674.6,0,0.0064,1
ORD00788,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-09-26,11,11,1,740,94.01,69567.4,1,0.0122,1
ORD00789,SUP028,PharmaSupplier B1,Medical Devices,Germany,2024-11-18,5,5,1,4517,8.21,37084.57,1,0.0062,1
ORD00790,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-06-24,20,20,1,3940,13.32,52480.8,1,0.0181,1
ORD00791,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-06-18,16,16,1,2513,85.53,214936.89,1,0.0007,0
ORD00792,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-06-04,21,21,1,3976,5.01,19919.76,1,0.0115,1
ORD00793,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-05-29,3,3,1,775,17.12,13268.0,1,0.0015,1
ORD00794,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-05-09,7,7,1,2354,12.85,30248.9,1,0.0003,1
ORD00795,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-03-30,21,21,1,3758,5.78,21721.24,1,0.0035,1
ORD00796,SUP024,PharmaSupplier X,OTC Medication,France,2024-04-30,18,18,1,4420,23.58,104223.6,0,0.0274,1
ORD00797,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-03-15,7,20,0,3482,24.83,86458.06,1,0.0048,1
ORD00798,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-11-22,8,8,1,2926,26.76,78299.76,1,0.0053,1
ORD00799,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-01-27,8,8,1,4001,19.59,78379.59,1,0.0149,1
ORD00800,SUP037,PharmaSupplier K1,Vaccines,France,2024-09-29,10,10,1,3295,35.13,115753.35,1,0.0029,1
ORD00801,SUP036,PharmaSupplier J1,OTC Medication,France,2024-01-07,12,20,0,3229,4.73,15273.17,1,0.0192,1
ORD00802,SUP024,PharmaSupplier X,OTC Medication,France,2024-01-22,6,17,0,2998,30.18,90479.64,0,0.0345,1
ORD00803,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-05-19,13,13,1,905,12.98,11746.9,1,0.0117,1
ORD00804,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-12-11,10,20,0,1696,26.24,44503.04,1,0.0136,0
ORD00805,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-06-09,20,20,1,169,4.94,834.86,1,0.0002,1
ORD00806,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-02-23,17,17,1,2420,34.63,83804.6,1,0.0007,1
ORD00807,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-01-30,9,20,0,1097,67.46,74003.62,1,0.0024,1
ORD00808,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-03-07,15,26,0,4737,8.65,40975.05,0,0.0148,1
ORD00809,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-04-04,11,11,1,720,37.41,26935.2,1,0.0185,1
ORD00810,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-08-06,13,13,1,706,9.35,6601.1,1,0.0012,1
ORD00811,SUP021,PharmaSupplier U,Specialty Pharma,France,2024-01-31,11,16,0,1557,119.94,186746.58,1,0.0098,0
ORD00812,SUP036,PharmaSupplier J1,OTC Medication,France,2024-11-08,15,15,1,4130,57.33,236772.9,1,0.0108,1
ORD00813,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-11-10,6,6,1,2221,13.29,29517.09,1,0.0015,1
ORD00814,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-05-08,17,17,1,4177,24.93,104132.61,1,0.0128,0
ORD00815,SUP016,PharmaSupplier P,Medical Devices,France,2024-12-06,15,15,1,2801,27.98,78371.98,1,0.0115,1
ORD00816,SUP017,PharmaSupplier Q,Vaccines,France,2024-09-08,18,18,1,674,7.5,5055.0,1,0.0001,0
ORD00817,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-09-03,6,6,1,3040,11.97,36388.8,1,0.0061,1
ORD00818,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-11-27,5,5,1,2885,31.02,89492.7,1,0.0092,1
ORD00819,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-11-27,9,9,1,422,4.01,1692.22,1,0.0132,1
ORD00820,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-07-18,6,6,1,3043,56.61,172264.23,1,0.0177,1
ORD00821,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-04-07,7,7,1,307,49.74,15270.18,1,0.0119,1
ORD00822,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-02-02,20,20,1,4193,5.09,21342.37,1,0.0167,1
ORD00823,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-01-09,4,4,1,2866,166.52,477246.32,1,0.0009,1
ORD00824,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-11-30,19,19,1,4495,12.55,56412.25,1,0.0116,0
ORD00825,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-01-19,7,7,1,256,2.59,663.04,1,0.0184,1
ORD00826,SUP039,PharmaSupplier M1,Prescription Drugs,Denmark,2024-12-25,7,7,1,509,27.89,14196.01,0,0.0657,1
ORD00827,SUP037,PharmaSupplier K1,Vaccines,France,2024-11-08,8,10,0,971,15.45,15001.95,1,0.0119,1
ORD00828,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-02-02,9,9,1,3393,17.12,58088.16,1,0.0195,1
ORD00829,SUP037,PharmaSupplier K1,Vaccines,France,2024-03-11,13,26,0,1846,21.67,40002.82,0,0.0474,1
ORD00830,SUP024,PharmaSupplier X,OTC Medication,France,2024-03-02,11,11,1,3500,12.13,42455.0,1,0.0074,1
ORD00831,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-05-04,21,21,1,918,85.52,78507.36,1,0.0126,1
ORD00832,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-03-21,3,3,1,761,32.66,24854.26,1,0.0036,1
ORD00833,SUP036,PharmaSupplier J1,OTC Medication,France,2024-11-29,21,28,0,3999,60.67,242619.33,1,0.0041,1
ORD00834,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-09-24,17,17,1,1529,55.91,85486.39,1,0.0008,1
ORD00835,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-09-12,5,5,1,2567,22.55,57885.85,1,0.0001,1
ORD00836,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-03-01,19,29,0,3064,12.83,39311.12,1,0.0197,1
ORD00837,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-08-25,9,9,1,1686,19.68,33180.48,1,0.003,1
ORD00838,SUP028,PharmaSupplier B1,Medical Devices,Germany,2024-08-30,18,18,1,453,9.1,4122.3,1,0.0073,1
ORD00839,SUP039,PharmaSupplier M1,Prescription Drugs,Denmark,2024-05-08,13,13,1,3812,29.06,110776.72,1,0.0148,0
ORD00840,SUP019,PharmaSupplier S,Medical Devices,France,2024-03-31,8,8,1,4073,14.77,60158.21,1,0.0014,1
ORD00841,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-08-15,21,21,1,3532,56.59,199875.88,1,0.0135,1
ORD00842,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-02-26,13,13,1,2042,59.02,120518.84,1,0.0174,1
ORD00843,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-04-22,5,5,1,4068,81.92,333250.56,1,0.0087,1
ORD00844,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-11-08,17,17,1,3159,59.48,187897.32,1,0.0144,1
ORD00845,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-05-18,9,9,1,362,31.71,11479.02,0,0.0048,1
ORD00846,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-08-26,17,17,1,2914,47.98,139813.72,1,0.0059,1
ORD00847,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-11-22,8,8,1,4628,107.4,497047.2,1,0.0017,1
ORD00848,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-09-07,9,9,1,3890,29.84,116077.6,1,0.0146,1
ORD00849,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-05-06,10,10,1,4846,39.84,193064.64,1,0.0185,0
ORD00850,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-10-20,3,3,1,462,50.02,23109.24,1,0.0094,1
ORD00851,SUP036,PharmaSupplier J1,OTC Medication,France,2024-01-18,16,16,1,4026,32.32,130120.32,0,0.0557,1
ORD00852,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-09-10,10,10,1,201,19.42,3903.42,1,0.0081,1
ORD00853,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-07-02,12,12,1,843,12.38,10436.34,1,0.0134,1
ORD00854,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-08-23,21,21,1,299,11.51,3441.49,0,0.0371,1
ORD00855,SUP024,PharmaSupplier X,OTC Medication,France,2024-12-26,15,15,1,3134,8.55,26795.7,1,0.0141,1
ORD00856,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-11-17,5,5,1,2827,61.34,173408.18,1,0.0059,1
ORD00857,SUP017,PharmaSupplier Q,Vaccines,France,2024-12-23,20,20,1,1796,4.14,7435.44,0,0.0065,1
ORD00858,SUP037,PharmaSupplier K1,Vaccines,France,2024-01-29,19,30,0,3081,3.79,11676.99,0,0.0089,1
ORD00859,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-11-12,4,4,1,1535,57.7,88569.5,1,0.0141,1
ORD00860,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-04-14,7,11,0,4520,17.97,81224.4,1,0.0096,0
ORD00861,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-10-24,9,9,1,1946,52.97,103079.62,1,0.018,1
ORD00862,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-08-04,11,11,1,3154,36.69,115720.26,1,0.0097,1
ORD00863,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-03-03,18,29,0,4465,30.34,135468.1,0,0.0362,1
ORD00864,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-12-10,5,5,1,3850,20.29,78116.5,1,0.0078,1
ORD00865,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-02-09,6,6,1,1017,11.12,11309.04,0,0.0397,1
ORD00866,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-09-23,3,3,1,4535,12.41,56279.35,0,0.0379,1
ORD00867,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-11-26,3,3,1,615,84.16,51758.4,1,0.016,1
ORD00868,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-09-23,13,13,1,2908,10.18,29603.44,1,0.0157,1
ORD00869,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-12-06,19,19,1,3747,16.29,61038.63,1,0.0113,1
ORD00870,SUP016,PharmaSupplier P,Medical Devices,France,2024-06-05,8,8,1,1957,30.57,59825.49,1,0.0194,1
ORD00871,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-01-25,7,7,1,3834,36.11,138445.74,0,0.0495,1
ORD00872,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-10-01,12,12,1,1536,29.23,44897.28,1,0.0139,1
ORD00873,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-03-19,8,8,1,437,34.79,15203.23,0,0.046,1
ORD00874,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-07-08,8,8,1,384,99.74,38300.16,1,0.0196,1
ORD00875,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-08-17,20,29,0,2570,146.1,375477.0,1,0.0005,0
ORD00876,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-03-15,17,20,0,135,211.26,28520.1,0,0.0437,1
ORD00877,SUP028,PharmaSupplier B1,Medical Devices,Germany,2024-11-27,12,12,1,2474,29.07,71919.18,0,0.0603,0
ORD00878,SUP039,PharmaSupplier M1,Prescription Drugs,Denmark,2024-12-07,7,7,1,3721,23.24,86476.04,1,0.0022,1
ORD00879,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-01-21,7,7,1,1057,5.68,6003.76,1,0.008,1
ORD00880,SUP019,PharmaSupplier S,Medical Devices,France,2024-08-16,14,14,1,550,32.13,17671.5,1,0.0039,1
ORD00881,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-05-22,9,9,1,4510,37.43,168809.3,0,0.0542,0
ORD00882,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-09-19,15,15,1,2703,34.39,92956.17,1,0.0102,1
ORD00883,SUP036,PharmaSupplier J1,OTC Medication,France,2024-12-07,14,14,1,3603,36.06,129924.18,1,0.0075,1
ORD00884,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-06-28,12,26,0,4695,5.61,26338.95,1,0.0146,1
ORD00885,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-07-31,17,17,1,3572,54.18,193530.96,1,0.0083,1
ORD00886,SUP037,PharmaSupplier K1,Vaccines,France,2024-11-02,5,5,1,2584,20.33,52532.72,1,0.0174,0
ORD00887,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-02-03,21,21,1,824,29.03,23920.72,1,0.0128,1
ORD00888,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-03-30,20,20,1,4752,9.88,46949.76,1,0.0027,1
ORD00889,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-07-14,12,12,1,445,4.38,1949.1,0,0.0242,1
ORD00890,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-09-09,20,20,1,1939,14.55,28212.45,1,0.0,1
ORD00891,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-11-23,18,18,1,2456,22.33,54842.48,1,0.0098,1
ORD00892,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-05-05,3,3,1,2370,9.41,22301.7,1,0.0194,1
ORD00893,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-07-04,21,21,1,3672,52.15,191494.8,1,0.0126,1
ORD00894,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-12-21,6,6,1,4812,14.75,70977.0,1,0.0052,1
ORD00895,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-03-15,13,13,1,1209,19.62,23720.58,1,0.0011,1
ORD00896,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-11-21,14,14,1,2489,98.2,244419.8,1,0.0187,1
ORD00897,SUP039,PharmaSupplier M1,Prescription Drugs,Denmark,2024-11-17,8,8,1,1469,7.92,11634.48,1,0.0174,1
ORD00898,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-12-16,12,12,1,3069,7.58,23263.02,1,0.0116,1
ORD00899,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-01-07,7,7,1,3155,73.83,232933.65,0,0.033,0
ORD00900,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-03-24,6,6,1,4223,17.92,75676.16,1,0.0038,1
ORD00901,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-11-10,19,31,0,4614,29.81,137543.34,0,0.0642,1
ORD00902,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-02-09,6,6,1,242,55.58,13450.36,1,0.0062,1
ORD00903,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-08-14,19,19,1,2902,39.3,114048.6,1,0.0061,1
ORD00904,SUP021,PharmaSupplier U,Specialty Pharma,France,2024-03-01,10,10,1,1266,10.43,13204.38,1,0.0061,1
ORD00905,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-02-10,16,16,1,1015,57.32,58179.8,1,0.0155,1
ORD00906,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-01-22,9,9,1,4306,31.59,136026.54,1,0.0094,1
ORD00907,SUP016,PharmaSupplier P,Medical Devices,France,2024-01-23,5,5,1,184,14.91,2743.44,1,0.0156,0
ORD00908,SUP019,PharmaSupplier S,Medical Devices,France,2024-04-15,21,21,1,1613,32.52,52454.76,1,0.0006,1
ORD00909,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-05-22,21,21,1,1415,42.25,59783.75,1,0.0156,1
ORD00910,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-09-15,21,21,1,4836,99.37,480553.32,1,0.0106,1
ORD00911,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-05-24,8,17,0,135,31.56,4260.6,0,0.0079,1
ORD00912,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-09-15,18,18,1,4928,47.75,235312.0,1,0.0135,1
ORD00913,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-06-30,15,15,1,4312,76.61,330342.32,1,0.0023,0
ORD00914,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-03-04,17,17,1,1213,7.93,9619.09,1,0.0072,1
ORD00915,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-01-21,5,5,1,1047,34.57,36194.79,1,0.0091,1
ORD00916,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-12-17,17,17,1,3436,7.86,27006.96,1,0.0171,1
ORD00917,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-02-05,18,24,0,1568,9.39,14723.52,1,0.0135,1
ORD00918,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-07-21,17,17,1,796,13.98,11128.08,1,0.0079,1
ORD00919,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-02-22,8,8,1,1730,44.06,76223.8,1,0.0119,0
ORD00920,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-03-03,10,22,0,4188,29.6,123964.8,1,0.0143,1
ORD00921,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-05-19,15,15,1,3413,29.3,100000.9,0,0.0409,1
ORD00922,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-08-20,6,6,1,4108,19.91,81790.28,1,0.0126,1
ORD00923,SUP021,PharmaSupplier U,Specialty Pharma,France,2024-02-20,4,4,1,4180,57.32,239597.6,1,0.0194,1
