product_id,category,warehouse,month,stock_level,units_sold,units_expired,total_stock_cost_eur,storage_cost_eur,waste_cost_eur,revenue_eur,reorder_triggered
PROD0484,Medical Devices,Berlin,2024-03,3328,780,165,140674.56,8423.17,6974.55,42112.25,0
PROD0485,Specialty Pharma,Cologne,2024-03,686,75,6,9164.96,568.01,80.16,1175.69,0
PROD0486,Specialty Pharma,Mannheim HQ,2024-03,1432,48,30,8606.32,282.1,180.3,356.18,0
PROD0487,Vaccines,Hamburg,2024-03,1343,129,8,20467.32,420.36,121.92,2385.84,0
PROD0488,Vitamins & Supplements,Munich,2024-03,145,59,3,1310.8,63.8,27.12,701.64,1
PROD0489,Specialty Pharma,Mannheim HQ,2024-03,2674,86,61,670585.72,26018.02,15297.58,26543.69,0
PROD0490,OTC Medication,Cologne,2024-03,460,42,18,43879.4,1253.5,1717.02,5793.02,0
PROD0491,Vaccines,Munich,2024-03,1175,66,3,38540.0,1788.35,98.4,2693.82,0
PROD0492,Vitamins & Supplements,Cologne,2024-03,679,24,22,132792.03,6180.94,4302.54,6456.17,0
PROD0493,OTC Medication,Frankfurt,2024-03,1764,1044,24,64103.76,4088.95,872.16,47209.03,0
PROD0494,OTC Medication,Berlin,2024-03,1766,748,16,20803.48,1220.31,188.48,11990.58,0
PROD0495,Specialty Pharma,Cologne,2024-03,954,359,26,196495.38,14255.62,5355.22,104921.99,0
PROD0496,OTC Medication,Hamburg,2024-03,2287,226,64,144584.14,5456.78,4046.08,19892.05,0
PROD0497,Vitamins & Supplements,Mannheim HQ,2024-03,1273,44,48,12144.42,418.82,457.92,542.79,0
PROD0498,Prescription Drugs,Berlin,2024-03,285,94,2,7509.75,209.76,52.7,2961.04,0
PROD0499,Vaccines,Munich,2024-03,977,100,40,11313.66,744.47,463.2,1364.11,0
PROD0500,Prescription Drugs,Munich,2024-03,3169,494,55,19964.7,446.83,346.5,4332.94,0
PROD0001,Specialty Pharma,Mannheim HQ,2024-04,1421,164,20,85402.1,5507.8,1202.0,14272.31,0
PROD0002,Specialty Pharma,Cologne,2024-04,2101,1077,93,58933.05,3798.61,2608.65,40258.3,0
PROD0003,Prescription Drugs,Mannheim HQ,2024-04,714,413,21,51436.56,1703.6,1512.84,38209.5,0
PROD0004,Vaccines,Cologne,2024-04,669,193,18,137780.55,8128.35,3707.1,50007.2,0
PROD0005,Vitamins & Supplements,Berlin,2024-04,1101,60,45,27525.0,1887.11,1125.0,2073.38,0
PROD0006,Specialty Pharma,Berlin,2024-04,1807,509,26,45175.0,1657.02,650.0,18439.83,0
PROD0007,Prescription Drugs,Hamburg,2024-04,2664,173,39,586905.84,15144.84,8592.09,50312.67,0
PROD0008,Prescription Drugs,Hamburg,2024-04,2082,219,103,173159.94,9033.8,8566.51,21028.01,0
PROD0009,Specialty Pharma,Berlin,2024-04,1303,580,11,24561.55,1342.09,207.35,14209.33,0
PROD0010,Medical Devices,Munich,2024-04,3821,1304,43,242633.5,17465.79,2730.5,118427.67,0
PROD0011,Specialty Pharma,Munich,2024-04,857,54,17,16274.43,687.31,322.83,1356.64,0
PROD0012,Specialty Pharma,Cologne,2024-04,1608,111,9,30455.52,739.68,170.46,2530.7,0
PROD0013,OTC Medication,Hamburg,2024-04,1968,548,60,87123.36,3154.7,2656.2,35020.35,0
PROD0014,Prescription Drugs,Mannheim HQ,2024-04,874,468,28,2910.42,199.27,93.24,2096.24,0
PROD0015,OTC Medication,Cologne,2024-04,1276,146,62,5333.68,206.71,259.16,709.07,0
PROD0016,OTC Medication,Munich,2024-04,1336,430,52,22538.32,784.23,877.24,10207.25,0
PROD0017,Specialty Pharma,Hamburg,2024-04,645,245,23,6333.9,468.27,225.86,3136.68,0
PROD0018,OTC Medication,Hamburg,2024-04,887,402,5,42824.36,1090.12,241.4,26292.01,0
PROD0019,OTC Medication,Munich,2024-04,695,250,16,7742.3,522.64,178.24,3935.82,0
PROD0020,Vitamins & Supplements,Frankfurt,2024-04,438,30,19,2663.04,212.43,115.52,263.25,0
PROD0021,Specialty Pharma,Mannheim HQ,2024-04,450,209,7,86512.5,5268.6,1345.75,54642.07,0
PROD0022,Specialty Pharma,Mannheim HQ,2024-04,428,22,4,10811.28,406.6,101.04,781.3,0
PROD0023,Specialty Pharma,Berlin,2024-04,749,212,10,26896.59,2106.19,359.1,10056.97,0
PROD0024,Specialty Pharma,Cologne,2024-04,3561,318,57,21330.39,1075.42,341.43,2412.39,0
PROD0025,OTC Medication,Frankfurt,2024-04,3893,402,89,67076.39,5037.54,1533.47,8933.49,0
PROD0026,Prescription Drugs,Berlin,2024-04,743,293,29,28107.69,2043.99,1097.07,13109.67,0
PROD0027,OTC Medication,Mannheim HQ,2024-04,417,207,3,3469.44,87.15,24.96,2454.6,1
PROD0028,Vaccines,Munich,2024-04,1692,806,55,87950.16,5240.12,2858.9,50687.37,0
PROD0029,Vaccines,Hamburg,2024-04,891,86,20,14354.01,1117.31,322.2,1735.6,0
PROD0030,Specialty Pharma,Hamburg,2024-04,4120,890,179,96160.8,7663.2,4177.86,28508.01,0
PROD0031,Vitamins & Supplements,Munich,2024-04,498,162,14,8012.82,268.42,225.26,3027.5,0
PROD0032,Vaccines,Mannheim HQ,2024-04,242,141,7,73989.08,1794.91,2140.18,51457.64,0
PROD0033,Prescription Drugs,Mannheim HQ,2024-04,1944,675,72,63335.52,3221.21,2345.76,25496.88,0
PROD0034,OTC Medication,Munich,2024-04,3287,147,92,30601.97,1939.33,856.52,1898.03,0
PROD0035,OTC Medication,Hamburg,2024-04,2132,457,6,189449.52,5952.54,533.16,49276.93,0
PROD0036,Medical Devices,Hamburg,2024-04,243,141,12,1858.95,89.18,91.8,1461.68,1
PROD0037,Prescription Drugs,Cologne,2024-04,640,149,11,27232.0,1098.88,468.05,7449.93,0
PROD0038,OTC Medication,Hamburg,2024-04,663,160,25,2088.45,59.67,78.75,591.95,0
PROD0039,OTC Medication,Hamburg,2024-04,779,251,26,5242.67,359.12,174.98,2208.56,0
PROD0040,Specialty Pharma,Mannheim HQ,2024-04,2809,551,47,117809.46,9205.09,1971.18,32333.21,0
PROD0041,Vitamins & Supplements,Munich,2024-04,445,249,13,35746.85,2569.43,1044.29,25054.83,0
PROD0042,Prescription Drugs,Berlin,2024-04,3183,628,42,129484.44,9787.73,1708.56,30901.23,0
PROD0043,Specialty Pharma,Frankfurt,2024-04,1993,878,61,57438.26,3429.95,1758.02,32709.16,0
PROD0044,Medical Devices,Mannheim HQ,2024-04,2861,1625,41,66003.27,3613.44,945.87,53971.69,0
PROD0045,Prescription Drugs,Frankfurt,2024-04,512,201,22,2877.44,139.78,123.64,1492.34,0
PROD0046,Vaccines,Munich,2024-04,237,91,9,3308.52,79.87,125.64,1536.59,1
PROD0047,Vitamins & Supplements,Frankfurt,2024-04,331,102,10,6305.55,219.45,190.5,2242.83,0
PROD0048,Vitamins & Supplements,Frankfurt,2024-04,1969,322,63,231849.75,12499.21,7418.25,53433.95,0
PROD0049,Specialty Pharma,Berlin,2024-04,523,228,8,26160.46,897.99,400.16,14896.72,0
PROD0050,Vitamins & Supplements,Mannheim HQ,2024-04,176,77,2,702.24,14.43,7.98,411.78,1
PROD0051,Prescription Drugs,Munich,2024-04,768,316,6,37524.48,1889.28,293.16,17924.72,0
PROD0052,OTC Medication,Berlin,2024-04,973,450,44,20296.78,598.39,917.84,12332.88,0
PROD0053,Vaccines,Frankfurt,2024-04,441,173,12,6482.7,132.74,176.4,3089.46,0
PROD0054,OTC Medication,Mannheim HQ,2024-04,923,215,43,63677.77,4673.15,2966.57,19624.62,0
PROD0055,Medical Devices,Munich,2024-04,258,114,5,29440.38,1856.57,570.55,15023.01,1
PROD0056,Vaccines,Berlin,2024-04,3720,1277,128,376612.8,27989.28,12958.72,180442.95,0
PROD0057,Medical Devices,Mannheim HQ,2024-04,698,378,31,8445.8,337.83,375.1,6150.27,0
PROD0058,OTC Medication,Hamburg,2024-04,401,125,13,9162.85,486.41,297.05,3586.08,0
PROD0059,Prescription Drugs,Cologne,2024-04,3426,1130,109,168833.28,12532.31,5371.52,72779.39,0
PROD0060,Vaccines,Munich,2024-04,3236,707,29,345507.72,15820.8,3096.33,107787.37,0
PROD0061,Prescription Drugs,Munich,2024-04,1994,897,47,37148.22,2263.19,875.61,20104.61,0
PROD0062,Vaccines,Munich,2024-04,1464,186,69,38796.0,2930.93,1828.5,6312.88,0
PROD0063,OTC Medication,Mannheim HQ,2024-04,1392,695,55,12221.76,375.84,482.9,8178.23,0
PROD0064,Specialty Pharma,Munich,2024-04,757,70,5,5965.16,214.99,39.4,767.71,0
PROD0065,Vitamins & Supplements,Munich,2024-04,539,65,20,47324.2,3265.26,1756.0,6591.17,0
PROD0066,OTC Medication,Mannheim HQ,2024-04,1793,232,63,302281.87,18016.06,10621.17,53779.55,0
PROD0067,Prescription Drugs,Berlin,2024-04,4660,428,162,141524.2,8280.82,4919.94,16679.9,0
PROD0068,Medical Devices,Mannheim HQ,2024-04,2450,86,85,270504.5,19646.55,9384.85,11745.36,0
PROD0069,Prescription Drugs,Frankfurt,2024-04,3581,887,57,183024.91,8433.25,2913.27,62700.62,0
PROD0070,Prescription Drugs,Frankfurt,2024-04,2465,800,14,37640.55,1183.2,213.78,14765.09,0
PROD0071,Prescription Drugs,Frankfurt,2024-04,2041,274,44,104274.69,6384.25,2247.96,20162.06,0
PROD0072,Prescription Drugs,Berlin,2024-04,2109,865,105,442236.21,25379.71,22017.45,243678.87,0
PROD0073,Vaccines,Cologne,2024-04,1824,35,47,57857.28,2575.49,1490.84,1537.25,0
PROD0074,Vaccines,Munich,2024-04,1237,310,17,267810.5,12111.47,3680.5,94892.7,0
PROD0075,Vaccines,Berlin,2024-04,1185,334,53,1694.55,74.66,75.79,678.6,0
PROD0076,OTC Medication,Frankfurt,2024-04,3868,1718,172,343439.72,19370.94,15271.88,186476.51,0
PROD0077,Vitamins & Supplements,Munich,2024-04,1114,444,2,40950.64,2075.38,73.52,18845.7,0
PROD0078,Medical Devices,Cologne,2024-04,676,211,33,15635.88,906.52,763.29,6813.13,0
PROD0079,Specialty Pharma,Munich,2024-04,645,182,21,23845.65,1631.2,776.37,8081.81,0
PROD0080,OTC Medication,Frankfurt,2024-04,2484,900,30,7576.2,536.54,91.5,3614.4,0
PROD0081,Specialty Pharma,Munich,2024-04,1754,414,78,44621.76,2815.17,1984.32,14148.17,0
PROD0082,OTC Medication,Cologne,2024-04,3617,231,147,183852.11,11263.34,7472.01,15014.51,0
PROD0083,OTC Medication,Cologne,2024-04,1766,375,51,344528.94,17598.19,9949.59,103976.98,0
PROD0084,Prescription Drugs,Munich,2024-04,2286,344,55,40645.08,2768.35,977.9,7457.57,0
PROD0085,Vitamins & Supplements,Cologne,2024-04,1271,536,15,15951.05,1173.13,188.25,9010.09,0
PROD0086,Vitamins & Supplements,Cologne,2024-04,1696,883,80,30765.44,2204.8,1451.2,22825.1,0
PROD0087,Specialty Pharma,Frankfurt,2024-04,3524,671,82,350038.92,17179.5,8145.06,80722.25,0
PROD0088,Prescription Drugs,Berlin,2024-04,870,33,27,42743.1,1456.38,1326.51,1870.1,0
PROD0089,Prescription Drugs,Munich,2024-04,831,34,39,14575.74,493.61,684.06,812.4,0
PROD0090,Prescription Drugs,Hamburg,2024-04,211,93,6,12936.41,515.47,367.86,6600.36,1
PROD0091,OTC Medication,Hamburg,2024-04,578,86,14,21507.38,1597.59,520.94,4289.17,0
PROD0092,Vaccines,Hamburg,2024-04,3286,753,47,347954.54,7081.33,4976.83,97429.73,0
PROD0093,Vitamins & Supplements,Cologne,2024-04,1897,628,24,27051.22,1733.86,342.24,11737.02,0
PROD0094,OTC Medication,Hamburg,2024-04,1115,407,49,24920.25,1224.27,1095.15,11171.75,0
PROD0095,Specialty Pharma,Hamburg,2024-04,213,55,1,4406.97,331.21,20.69,1627.83,1
PROD0096,Vitamins & Supplements,Frankfurt,2024-04,2758,67,26,15775.76,943.24,148.72,453.48,0
PROD0097,OTC Medication,Munich,2024-04,610,74,4,28816.4,663.07,188.96,4316.35,0
PROD0098,Vitamins & Supplements,Berlin,2024-04,3760,759,23,170328.0,11186.0,1041.9,40338.28,0
PROD0099,Medical Devices,Hamburg,2024-04,1518,878,26,50579.76,1070.19,866.32,37073.06,0
PROD0100,OTC Medication,Mannheim HQ,2024-04,720,427,1,17992.8,1203.12,24.99,13595.83,0
PROD0101,OTC Medication,Mannheim HQ,2024-04,4042,332,53,24494.52,1402.57,321.18,2728.57,0
PROD0102,Specialty Pharma,Frankfurt,2024-04,1741,662,81,34802.59,2675.92,1619.19,18824.36,0
PROD0103,Medical Devices,Frankfurt,2024-04,553,112,9,12138.35,685.17,197.55,2834.64,0
PROD0104,Medical Devices,Frankfurt,2024-04,903,52,7,11422.95,245.62,88.55,949.06,0
PROD0105,Vitamins & Supplements,Munich,2024-04,1471,515,69,40143.59,985.57,1883.01,16183.65,0
PROD0106,Specialty Pharma,Mannheim HQ,2024-04,759,399,16,40819.02,2766.55,860.48,30641.8,0
PROD0107,Medical Devices,Hamburg,2024-04,943,50,34,300288.92,17924.54,10826.96,18420.34,0
PROD0108,Prescription Drugs,Hamburg,2024-04,2283,332,27,93214.89,2454.22,1102.41,19114.18,0
PROD0109,Specialty Pharma,Hamburg,2024-04,661,131,1,29817.71,911.52,45.11,7376.49,0
PROD0110,Vaccines,Hamburg,2024-04,993,105,46,30077.97,1439.85,1393.34,4317.4,0
PROD0111,OTC Medication,Berlin,2024-04,735,157,17,2432.85,177.13,56.27,672.7,0
PROD0112,Vaccines,Cologne,2024-04,527,198,22,16906.16,722.52,705.76,8355.52,0
PROD0113,OTC Medication,Munich,2024-04,1317,498,63,46885.2,1935.99,2242.8,22707.38,0
PROD0114,Vaccines,Berlin,2024-04,892,217,16,567704.48,30285.18,10183.04,165989.7,0
PROD0115,OTC Medication,Hamburg,2024-04,2503,824,13,65803.87,3243.89,341.77,28705.47,0
PROD0116,Specialty Pharma,Hamburg,2024-04,2454,658,21,116687.7,5472.42,998.55,43434.8,0
PROD0117,OTC Medication,Cologne,2024-04,4115,1795,114,130692.4,4522.39,3620.64,72807.66,0
PROD0118,Vaccines,Berlin,2024-04,3169,576,81,25827.35,1175.7,660.15,6275.82,0
PROD0119,Specialty Pharma,Berlin,2024-04,1298,412,54,169389.0,6504.28,7047.0,65052.36,0
PROD0120,Medical Devices,Cologne,2024-04,1519,402,8,124011.16,6467.9,653.12,42166.9,0
PROD0121,Specialty Pharma,Berlin,2024-04,315,150,8,26951.4,1710.77,684.48,17018.66,1
PROD0122,Prescription Drugs,Berlin,2024-04,402,174,20,4470.24,150.35,222.4,2776.77,0
PROD0123,Specialty Pharma,Munich,2024-04,2338,741,50,416818.64,15197.0,8914.0,153107.87,0
PROD0124,Specialty Pharma,Cologne,2024-04,235,123,5,1447.6,104.34,30.8,968.93,0
PROD0125,Vaccines,Hamburg,2024-04,262,111,3,17546.14,854.91,200.91,8710.72,0
PROD0126,Medical Devices,Mannheim HQ,2024-04,822,210,23,377108.94,26143.71,10551.71,114984.97,0
PROD0127,Vaccines,Cologne,2024-04,1519,145,1,15326.71,355.45,10.09,1822.34,0
PROD0128,Prescription Drugs,Mannheim HQ,2024-04,224,111,5,3758.72,201.15,83.9,2261.42,1
PROD0129,Vaccines,Hamburg,2024-04,2569,678,59,95875.08,7144.39,2201.88,33361.75,0
PROD0130,Medical Devices,Frankfurt,2024-04,1009,310,38,18262.9,430.84,687.8,6809.8,0
PROD0131,Specialty Pharma,Berlin,2024-04,531,72,17,2734.65,163.02,87.55,457.35,0
PROD0132,Vaccines,Munich,2024-04,813,313,26,29235.48,589.42,934.96,15247.12,0
PROD0133,Medical Devices,Munich,2024-04,1986,670,40,18390.36,685.17,370.4,7503.64,0
PROD0134,Prescription Drugs,Munich,2024-04,276,146,7,16134.96,1217.16,409.22,9935.25,1
PROD0135,Vitamins & Supplements,Frankfurt,2024-04,655,235,7,7198.45,241.04,76.93,3066.19,0
PROD0136,Prescription Drugs,Munich,2024-04,916,354,37,194842.36,13162.92,7870.27,95242.92,0
PROD0137,Vitamins & Supplements,Hamburg,2024-04,268,92,0,3467.92,212.52,0.0,1598.93,0
PROD0138,Vaccines,Hamburg,2024-04,2493,29,116,56092.5,1393.59,2610.0,840.77,0
PROD0139,Vaccines,Mannheim HQ,2024-04,242,127,6,21271.8,542.08,527.4,12961.74,1
PROD0140,Specialty Pharma,Frankfurt,2024-04,4515,2180,10,34133.4,763.04,75.6,20621.06,0
PROD0141,Specialty Pharma,Berlin,2024-04,269,37,7,11704.19,361.54,304.57,1897.29,1
PROD0142,Prescription Drugs,Berlin,2024-04,1046,328,17,166261.7,7398.36,2702.15,64917.0,0
PROD0143,OTC Medication,Hamburg,2024-04,1610,429,10,7744.1,476.56,48.1,2717.48,0
PROD0144,Vaccines,Hamburg,2024-04,748,272,3,30914.84,781.66,123.99,14254.53,0
PROD0145,Vitamins & Supplements,Mannheim HQ,2024-04,2995,950,126,135463.85,8056.55,5698.98,60353.63,0
PROD0146,Prescription Drugs,Frankfurt,2024-04,3914,517,95,331202.68,13812.51,8038.9,62617.77,0
PROD0147,Prescription Drugs,Berlin,2024-04,978,49,14,7344.78,388.27,105.14,428.47,0
PROD0148,Prescription Drugs,Cologne,2024-04,227,37,1,1541.33,87.17,6.79,363.8,1
PROD0149,Medical Devices,Mannheim HQ,2024-04,974,251,10,60339.3,3206.41,619.5,18292.45,0
PROD0150,Vitamins & Supplements,Cologne,2024-04,1718,855,68,81244.22,5681.43,3215.72,58501.2,0
PROD0151,Vaccines,Berlin,2024-04,360,86,1,16102.8,723.6,44.73,4551.67,0
PROD0152,Vitamins & Supplements,Munich,2024-04,778,58,16,39047.82,1679.7,803.04,3635.28,0
PROD0153,Prescription Drugs,Hamburg,2024-04,406,222,12,5943.84,239.95,175.68,4000.76,0
PROD0154,Medical Devices,Berlin,2024-04,1588,161,74,69490.88,4881.51,3238.24,9075.89,0
PROD0155,OTC Medication,Frankfurt,2024-04,1200,346,55,56484.0,2770.8,2588.85,19452.27,0
PROD0156,Vitamins & Supplements,Berlin,2024-04,2563,866,114,36010.15,2598.88,1601.7,16431.58,0
PROD0157,OTC Medication,Mannheim HQ,2024-04,2342,1100,30,727729.66,28448.27,9321.9,452330.27,0
PROD0158,Vitamins & Supplements,Cologne,2024-04,1388,521,35,81170.24,6400.07,2046.8,37980.7,0
PROD0159,Vaccines,Berlin,2024-04,4004,945,23,31751.72,2290.29,182.39,9211.02,0
PROD0160,Vitamins & Supplements,Cologne,2024-04,2470,1476,10,179840.7,5152.42,728.1,134968.82,0
PROD0161,Medical Devices,Frankfurt,2024-04,1235,695,41,12695.8,781.75,421.48,9792.25,0
PROD0162,Specialty Pharma,Hamburg,2024-04,1934,179,9,164699.44,12721.85,766.44,21974.16,0
PROD0163,Prescription Drugs,Mannheim HQ,2024-04,206,47,0,27398.0,933.8,0.0,8446.04,0
PROD0164,Vitamins & Supplements,Cologne,2024-04,1096,414,12,13557.52,843.92,148.44,6638.55,0
PROD0165,Specialty Pharma,Mannheim HQ,2024-04,1494,233,67,157198.68,3578.13,7049.74,31973.57,0
PROD0166,Medical Devices,Munich,2024-04,810,409,19,44015.4,1525.23,1032.46,30282.84,0
PROD0167,OTC Medication,Mannheim HQ,2024-04,813,454,32,72202.53,4084.51,2841.92,47645.76,0
PROD0168,Vitamins & Supplements,Munich,2024-04,674,132,23,217378.48,7375.58,7417.96,53883.03,0
PROD0169,Specialty Pharma,Hamburg,2024-04,991,545,12,24447.97,1810.56,296.04,18608.17,0
PROD0170,Vitamins & Supplements,Frankfurt,2024-04,970,90,17,12998.0,493.73,227.8,1539.98,0
PROD0171,Vitamins & Supplements,Munich,2024-04,1310,611,13,14920.9,1193.41,148.07,8310.69,0
PROD0172,Vitamins & Supplements,Berlin,2024-04,3618,458,28,45007.92,2453.0,348.32,6963.33,0
PROD0173,Medical Devices,Frankfurt,2024-04,3955,786,68,119401.45,8586.3,2052.92,27492.24,0
PROD0174,Medical Devices,Frankfurt,2024-04,1542,563,57,76899.54,5238.17,2842.59,35252.88,0
PROD0175,Vaccines,Cologne,2024-04,427,160,2,19710.32,1287.83,92.32,9278.74,0
PROD0176,Specialty Pharma,Mannheim HQ,2024-04,901,174,25,80513.36,3102.14,2234.0,20223.45,0
PROD0177,Specialty Pharma,Mannheim HQ,2024-04,2296,703,6,77237.44,5760.66,201.84,30327.43,0
PROD0178,OTC Medication,Munich,2024-04,3189,220,12,604219.83,40599.16,2273.64,56046.94,0
PROD0179,Medical Devices,Berlin,2024-04,1961,417,37,47260.1,3537.64,891.7,12128.33,0
PROD0180,Specialty Pharma,Mannheim HQ,2024-04,784,324,17,679163.52,32667.71,14726.76,367366.39,0
PROD0181,Specialty Pharma,Cologne,2024-04,1128,551,27,79140.48,6235.58,1894.32,45723.15,0
PROD0182,Vitamins & Supplements,Berlin,2024-04,323,185,7,3824.32,199.61,82.88,3149.12,0
PROD0183,Vaccines,Cologne,2024-04,1096,137,3,10039.36,767.2,27.48,1780.13,0
PROD0184,Vitamins & Supplements,Frankfurt,2024-04,1198,264,4,70777.84,5170.57,236.32,20426.6,0
PROD0185,Specialty Pharma,Cologne,2024-04,1319,251,51,33410.27,2318.8,1291.83,8059.01,0
PROD0186,Prescription Drugs,Mannheim HQ,2024-04,358,76,8,27927.58,2144.06,624.08,7698.8,0
PROD0187,Prescription Drugs,Frankfurt,2024-04,1520,824,26,88813.6,2498.88,1519.18,60389.44,0
PROD0188,Vitamins & Supplements,Cologne,2024-04,781,381,38,23695.54,1507.33,1152.92,14292.14,0
PROD0189,Vitamins & Supplements,Hamburg,2024-04,45,21,0,539.55,41.18,0.0,327.57,1
PROD0190,OTC Medication,Hamburg,2024-04,2919,1294,122,15704.22,1208.47,656.36,9549.58,0
PROD0191,Vaccines,Berlin,2024-04,1481,264,21,28701.78,678.3,406.98,6367.43,0
PROD0192,Vitamins & Supplements,Cologne,2024-04,101,30,1,9346.54,305.93,92.54,3469.27,0
PROD0193,Medical Devices,Munich,2024-04,1906,310,1,81614.92,5485.47,42.82,17917.64,0
PROD0194,Vaccines,Munich,2024-04,445,105,0,3306.35,131.28,0.0,938.72,1
PROD0195,Medical Devices,Munich,2024-04,323,39,5,13165.48,690.25,203.8,2151.99,0
PROD0196,OTC Medication,Berlin,2024-04,214,96,5,11252.12,758.42,262.9,7273.01,1
PROD0197,Prescription Drugs,Berlin,2024-04,1353,21,62,15518.91,358.55,711.14,340.1,0
PROD0198,Specialty Pharma,Hamburg,2024-04,1123,132,2,44717.86,2097.76,79.64,7336.02,0
PROD0199,Vitamins & Supplements,Munich,2024-04,2592,487,128,92041.92,7063.2,4545.28,20755.35,0
PROD0200,Medical Devices,Cologne,2024-04,747,416,6,6274.8,488.54,50.4,4123.38,0
PROD0201,Vitamins & Supplements,Mannheim HQ,2024-04,730,251,31,37135.1,1835.22,1576.97,17498.34,0
PROD0202,Medical Devices,Munich,2024-04,4654,1074,169,302091.14,7232.32,10969.79,90344.86,0
PROD0203,Specialty Pharma,Hamburg,2024-04,3084,959,3,374613.48,29846.95,364.41,162890.48,0
PROD0204,Vaccines,Hamburg,2024-04,859,383,21,100743.52,2613.94,2462.88,63667.64,0
PROD0205,Vitamins & Supplements,Munich,2024-04,3299,1379,152,20915.66,936.92,963.68,11324.68,0
PROD0206,Specialty Pharma,Berlin,2024-04,672,371,33,7224.0,329.28,354.75,5457.78,0
PROD0207,Specialty Pharma,Mannheim HQ,2024-04,132,29,3,8110.08,206.58,184.32,2506.72,0
PROD0208,Prescription Drugs,Cologne,2024-04,842,92,22,51656.7,2188.36,1349.7,7333.79,0
PROD0209,Vaccines,Frankfurt,2024-04,1130,611,47,69427.2,2761.72,2887.68,51006.95,0
PROD0210,Specialty Pharma,Cologne,2024-04,1942,756,26,6548540.52,151184.7,87673.56,3500946.91,0
PROD0211,Medical Devices,Frankfurt,2024-04,1780,793,81,116946.0,5898.92,5321.7,61602.09,0
PROD0212,OTC Medication,Berlin,2024-04,1175,661,43,152009.75,10750.07,5562.91,112319.93,0
PROD0213,Vaccines,Hamburg,2024-04,642,289,11,66793.68,4723.19,1144.44,36970.86,0
PROD0214,Vaccines,Cologne,2024-04,2875,734,84,208035.0,7498.0,6078.24,67309.56,0
PROD0215,Medical Devices,Mannheim HQ,2024-04,1878,585,39,42593.04,1316.48,884.52,16016.51,0
PROD0216,Prescription Drugs,Cologne,2024-04,4795,2150,179,394772.35,22891.33,14737.07,221789.78,0
PROD0217,OTC Medication,Hamburg,2024-04,2627,271,110,34413.7,1626.11,1441.0,4929.67,0
PROD0218,Specialty Pharma,Frankfurt,2024-04,1224,375,18,30502.08,1701.36,448.56,11055.67,0
PROD0219,Vaccines,Cologne,2024-04,228,83,10,4218.0,104.88,185.0,1833.6,1
PROD0220,Vitamins & Supplements,Hamburg,2024-04,1448,555,37,52895.44,2373.27,1351.61,27109.35,0
PROD0221,Prescription Drugs,Hamburg,2024-04,1481,330,62,788632.5,21019.83,33015.0,217280.09,0
PROD0222,Specialty Pharma,Mannheim HQ,2024-04,340,23,14,1196.8,39.78,49.28,94.1,0
PROD0223,OTC Medication,Munich,2024-04,1258,627,7,94916.1,6268.61,528.15,55158.15,0
PROD0224,Prescription Drugs,Hamburg,2024-04,1310,25,55,6261.8,406.1,262.9,150.05,0
PROD0225,Vaccines,Munich,2024-04,3459,22,12,65029.2,3251.46,225.6,506.84,0
PROD0226,Specialty Pharma,Hamburg,2024-04,1679,919,36,205392.07,4338.54,4403.88,155768.55,0
PROD0227,Vaccines,Frankfurt,2024-04,1127,594,9,40312.79,1784.04,321.93,30513.48,0
PROD0228,Vitamins & Supplements,Berlin,2024-04,3063,574,36,27842.67,842.33,327.24,7559.21,0
PROD0229,Prescription Drugs,Mannheim HQ,2024-04,1738,462,74,24401.52,844.67,1038.96,9246.33,0
PROD0230,Prescription Drugs,Berlin,2024-04,705,132,2,52769.25,3417.14,149.7,12764.76,0
PROD0231,Prescription Drugs,Cologne,2024-04,1526,274,49,21028.28,564.62,675.22,4820.72,0
PROD0232,Medical Devices,Cologne,2024-04,251,86,4,10777.94,742.71,171.76,4908.2,0
PROD0233,Medical Devices,Munich,2024-04,1489,597,55,52085.22,2924.4,1923.9,28268.92,0
PROD0234,Vitamins & Supplements,Frankfurt,2024-04,1509,843,74,22861.35,1072.9,1121.1,15220.41,0
PROD0235,Specialty Pharma,Munich,2024-04,955,276,8,414336.3,19219.38,3470.88,152662.6,0
PROD0236,Medical Devices,Mannheim HQ,2024-04,1738,328,39,123154.68,5064.53,2763.54,27325.23,0
